Date,Name,Volume,PostDate,PostVol,Change
2020-10-20,USD Coin,465386778.1171,2020-10-21,604292164.3705,29.8473
2020-10-20,Wrapped Bitcoin,71542184.8567,2020-10-21,109014810.3849,52.3784
2020-10-20,XRP,1526376279.2116,2020-10-21,2306399542.9591,51.1029
2020-10-21,Aave,43831234.9627,2020-10-22,54717366.3773,24.8365
2020-10-21,Binance Coin,510855829.8833,2020-10-22,530907795.8105,3.9252
2020-10-21,Bitcoin,43414712626.0459,2020-10-22,34729759598.0467,20.0046
2020-10-21,Cardano,779410098.6552,2020-10-22,933335640.934,19.749
2020-10-21,Chainlink,1238425755.0788,2020-10-22,1543967731.8981,24.6718
2020-10-21,Cosmos,271890873.2254,2020-10-22,292042210.7714,7.4116
2020-10-21,Crypto.com Coin,74086709.8598,2020-10-22,90684855.2066,22.4037
2020-10-21,Dogecoin,45017114.7501,2020-10-22,44976452.596,0.0903
2020-10-21,EOS,2254602641.4594,2020-10-22,2427725404.0229,7.6786
2020-10-21,Ethereum,20241324322.3243,2020-10-22,15772846484.7101,22.076
2020-10-21,IOTA,11941582.1816,2020-10-22,12483415.4393,4.5374
2020-10-21,Litecoin,3534993795.9244,2020-10-22,3814584794.117,7.9092
2020-10-21,Monero,1429939003.6733,2020-10-22,1164629877.4164,18.5539
2020-10-21,NEM,41812355.7086,2020-10-22,22421569.673,46.3757
2020-10-21,Polkadot,458018406.6013,2020-10-22,367309225.3363,19.8047
2020-10-21,Solana,19275509.4526,2020-10-22,11445662.7934,40.6207
2020-10-21,Stellar,234581977.1277,2020-10-22,195477498.4311,16.6699
2020-10-21,Tether,60904084735.1307,2020-10-22,51457694148.8575,15.5103
2020-10-21,TRON,1217457320.6326,2020-10-22,1141772374.4167,6.2166
2020-10-21,Uniswap,641102099.6216,2020-10-22,490414766.6594,23.5044
2020-10-21,USD Coin,604292164.3705,2020-10-22,576937505.9243,4.5267
2020-10-21,Wrapped Bitcoin,109014810.3849,2020-10-22,61938702.4871,43.1832
2020-10-21,XRP,2306399542.9591,2020-10-22,2827483708.4375,22.593
2020-10-22,Aave,54717366.3773,2020-10-23,76081859.9115,39.0452
2020-10-22,Binance Coin,530907795.8105,2020-10-23,514504829.7155,3.0896
2020-10-22,Bitcoin,34729759598.0467,2020-10-23,28974975002.9112,16.5702
2020-10-22,Cardano,933335640.934,2020-10-23,1110973426.6973,19.0326
2020-10-22,Chainlink,1543967731.8981,2020-10-23,1480801396.2233,4.0912
2020-10-22,Cosmos,292042210.7714,2020-10-23,356659049.5525,22.1259
2020-10-22,Crypto.com Coin,90684855.2066,2020-10-23,69284741.9547,23.5983
2020-10-22,Dogecoin,44976452.596,2020-10-23,46856081.8202,4.1791
2020-10-22,EOS,2427725404.0229,2020-10-23,2011457715.0896,17.1464
2020-10-22,Ethereum,15772846484.7101,2020-10-23,14256222051.8467,9.6154
2020-10-22,IOTA,12483415.4393,2020-10-23,13800272.465,10.5489
2020-10-22,Litecoin,3814584794.117,2020-10-23,3519541892.343,7.7346
2020-10-22,Monero,1164629877.4164,2020-10-23,1019056588.6097,12.4995
2020-10-22,NEM,22421569.673,2020-10-23,20370775.529,9.1465
2020-10-22,Polkadot,367309225.3363,2020-10-23,461816707.9698,25.7297
2020-10-22,Solana,11445662.7934,2020-10-23,11497444.7133,0.4524
2020-10-22,Stellar,195477498.4311,2020-10-23,153182270.4359,21.6369
2020-10-22,Tether,51457694148.8575,2020-10-23,45364336403.4588,11.8415
2020-10-22,TRON,1141772374.4167,2020-10-23,1048646248.7896,8.1563
2020-10-22,Uniswap,490414766.6594,2020-10-23,340365373.1268,30.5964
2020-10-22,USD Coin,576937505.9243,2020-10-23,437724211.3834,24.1297
2020-10-22,Wrapped Bitcoin,61938702.4871,2020-10-23,25690800.3275,58.5222
2020-10-22,XRP,2827483708.4375,2020-10-23,2125734862.76,24.8188
2020-10-26,Aave,50307222.8547,2020-10-27,58581307.8537,16.4471
2020-10-26,Binance Coin,624224135.7677,2020-10-27,715978374.3606,14.6989
2020-10-26,Bitcoin,29461458313.1555,2020-10-27,33749878155.9911,14.556
2020-10-26,Cardano,880221833.2134,2020-10-27,913522301.8208,3.7832
2020-10-26,Chainlink,1465017713.6483,2020-10-27,1345673430.3072,8.1463
2020-10-26,Cosmos,394953224.0846,2020-10-27,369482286.4694,6.4491
2020-10-26,Crypto.com Coin,65696725.8962,2020-10-27,66202933.3555,0.7705
2020-10-26,Dogecoin,122152251.236,2020-10-27,78927089.1337,35.3863
2020-10-26,EOS,2505786846.1202,2020-10-27,2138232762.2784,14.6682
2020-10-26,Ethereum,15155684229.2008,2020-10-27,13940434101.8557,8.0184
2020-10-26,IOTA,13070862.5014,2020-10-27,14792137.3108,13.1688
2020-10-26,Litecoin,3701855843.4245,2020-10-27,3431678161.7971,7.2984
2020-10-26,Monero,1119665839.5883,2020-10-27,929589775.2505,16.9761
2020-10-26,NEM,26061652.7355,2020-10-27,20327240.7348,22.0033
2020-10-26,Polkadot,722990809.7886,2020-10-27,820401908.6609,13.4734
2020-10-26,Solana,13396735.9535,2020-10-27,14384427.4262,7.3726
2020-10-26,Stellar,181364927.5202,2020-10-27,173073309.782,4.5718
2020-10-26,Tether,53856600949.5315,2020-10-27,50594554702.617,6.0569
2020-10-26,TRON,1088998065.1142,2020-10-27,1010406630.5827,7.2169
2020-10-26,Uniswap,402513710.15,2020-10-27,374717068.8987,6.9058
2020-10-26,USD Coin,3320438919.3178,2020-10-27,458104672.7753,86.2035
2020-10-26,Wrapped Bitcoin,118997299.6922,2020-10-27,65442630.5697,45.0049
2020-10-26,XRP,2390566064.8163,2020-10-27,2273574015.468,4.8939
2020-10-27,Aave,58581307.8537,2020-10-28,60533866.8261,3.3331
2020-10-27,Binance Coin,715978374.3606,2020-10-28,477279858.4224,33.3388
2020-10-27,Bitcoin,33749878155.9911,2020-10-28,35867318894.9155,6.2739
2020-10-27,Cardano,913522301.8208,2020-10-28,876721856.0511,4.0284
2020-10-27,Chainlink,1345673430.3072,2020-10-28,1236406880.167,8.1198
2020-10-27,Cosmos,369482286.4694,2020-10-28,308672970.2913,16.458
2020-10-27,Crypto.com Coin,66202933.3555,2020-10-28,58394642.3007,11.7945
2020-10-27,Dogecoin,78927089.1337,2020-10-28,72848720.0327,7.7012
2020-10-27,EOS,2138232762.2784,2020-10-28,2743657228.4481,28.3142
2020-10-27,Ethereum,13940434101.8557,2020-10-28,15276441134.2513,9.5837
2020-10-27,IOTA,14792137.3108,2020-10-28,11488927.5376,22.3308
2020-10-27,Litecoin,3431678161.7971,2020-10-28,3786206312.3701,10.331
2020-10-27,Monero,929589775.2505,2020-10-28,1178567841.8626,26.7836
2020-10-27,NEM,20327240.7348,2020-10-28,25931644.2691,27.5709
2020-10-27,Polkadot,820401908.6609,2020-10-28,649971737.9621,20.774
2020-10-27,Solana,14384427.4262,2020-10-28,17089719.3176,18.8071
2020-10-27,Stellar,173073309.782,2020-10-28,166210480.3618,3.9653
2020-10-27,Tether,50594554702.617,2020-10-28,54295663449.988,7.3152
2020-10-27,TRON,1010406630.5827,2020-10-28,883960291.4426,12.5144
2020-10-27,Uniswap,374717068.8987,2020-10-28,382606651.5706,2.1055
2020-10-27,USD Coin,458104672.7753,2020-10-28,528512165.1138,15.3693
2020-10-27,Wrapped Bitcoin,65442630.5697,2020-10-28,49794774.6953,23.9108
2020-10-27,XRP,2273574015.468,2020-10-28,2375598739.3774,4.4874
2020-10-28,Aave,60533866.8261,2020-10-29,66304785.645,9.5334
2020-10-28,Binance Coin,477279858.4224,2020-10-29,426303252.4184,10.6807
2020-10-28,Bitcoin,35867318894.9155,2020-10-29,56499499598.2837,57.5236
2020-10-28,Cardano,876721856.0511,2020-10-29,883054979.9415,0.7224
2020-10-28,Chainlink,1236406880.167,2020-10-29,1476177870.476,19.3926
2020-10-28,Cosmos,308672970.2913,2020-10-29,264946474.7395,14.166
2020-10-28,Crypto.com Coin,58394642.3007,2020-10-29,45221368.4835,22.559
2020-10-28,Dogecoin,72848720.0327,2020-10-29,58929514.6103,19.107
2020-10-28,EOS,2743657228.4481,2020-10-29,2175668622.9603,20.7019
2020-10-28,Ethereum,15276441134.2513,2020-10-29,12920477749.3985,15.4222
2020-10-28,IOTA,11488927.5376,2020-10-29,11206851.4385,2.4552
2020-10-28,Litecoin,3786206312.3701,2020-10-29,3010404351.6573,20.4902
2020-10-28,Monero,1178567841.8626,2020-10-29,1214131983.9754,3.0176
2020-10-28,NEM,25931644.2691,2020-10-29,8707253548.9483,33477.7148
2020-10-28,Polkadot,649971737.9621,2020-10-29,686597328.9157,5.635
2020-10-28,Solana,17089719.3176,2020-10-29,8024137.804,53.047
2020-10-28,Stellar,166210480.3618,2020-10-29,143150634.4838,13.8739
2020-10-28,Tether,54295663449.988,2020-10-29,45899362604.7987,15.464
2020-10-28,TRON,883960291.4426,2020-10-29,942916977.7123,6.6696
2020-10-28,Uniswap,382606651.5706,2020-10-29,452924613.8821,18.3787
2020-10-28,USD Coin,528512165.1138,2020-10-29,470459195.9195,10.9842
2020-10-28,Wrapped Bitcoin,49794774.6953,2020-10-29,52507770.3378,5.4484
2020-10-28,XRP,2375598739.3774,2020-10-29,5451698743.2278,129.4874
2020-10-29,Aave,66304785.645,2020-10-30,77280723.589,16.5538
2020-10-29,Binance Coin,426303252.4184,2020-10-30,531974962.1283,24.7879
2020-10-29,Bitcoin,56499499598.2837,2020-10-30,30581485200.6849,45.873
2020-10-29,Cardano,883054979.9415,2020-10-30,855782606.1675,3.0884
2020-10-29,Chainlink,1476177870.476,2020-10-30,1653652915.2838,12.0226
2020-10-29,Cosmos,264946474.7395,2020-10-30,319273601.4,20.5049
2020-10-29,Crypto.com Coin,45221368.4835,2020-10-30,52528969.2352,16.1596
2020-10-29,Dogecoin,58929514.6103,2020-10-30,63444096.562,7.661
2020-10-29,EOS,2175668622.9603,2020-10-30,2671602806.6891,22.7946
2020-10-29,Ethereum,12920477749.3985,2020-10-30,13688056969.6741,5.9408
2020-10-29,IOTA,11206851.4385,2020-10-30,10089228.0523,9.9727
2020-10-29,Litecoin,3010404351.6573,2020-10-30,2563994174.2168,14.8289
2020-10-29,Monero,1214131983.9754,2020-10-30,1308805666.7113,7.7976
2020-10-29,NEM,8707253548.9483,2020-10-30,14985293.6591,99.8279
2020-10-29,Polkadot,686597328.9157,2020-10-30,586577443.2561,14.5675
2020-10-29,Solana,8024137.804,2020-10-30,8528335.7142,6.2835
2020-10-29,Stellar,143150634.4838,2020-10-30,118612988.0791,17.1411
2020-10-29,Tether,45899362604.7987,2020-10-30,48310061721.6811,5.2521
2020-10-29,TRON,942916977.7123,2020-10-30,910069439.8568,3.4836
2020-10-29,Uniswap,452924613.8821,2020-10-30,407724693.2805,9.9796
2020-10-29,USD Coin,470459195.9195,2020-10-30,431217496.1339,8.3411
2020-10-29,Wrapped Bitcoin,52507770.3378,2020-10-30,61576089.6341,17.2704
2020-10-29,XRP,5451698743.2278,2020-10-30,2364402263.3848,56.63
2020-11-02,Aave,87180146.4724,2020-11-03,56775011.5956,34.8762
2020-11-02,Binance Coin,390864651.6999,2020-11-03,457901612.793,17.1509
2020-11-02,Bitcoin,30771455467.7921,2020-11-03,29869951617.2535,2.9297
2020-11-02,Cardano,817756720.3295,2020-11-03,859629132.0953,5.1204
2020-11-02,Chainlink,1527825757.6854,2020-11-03,1696479710.9039,11.0388
2020-11-02,Cosmos,320334368.5107,2020-11-03,307581881.7888,3.981
2020-11-02,Crypto.com Coin,55779255.2539,2020-11-03,55530475.2652,0.446
2020-11-02,Dogecoin,50142375.9019,2020-11-03,62871653.2956,25.3863
2020-11-02,EOS,2430305527.4982,2020-11-03,2498279853.2366,2.7969
2020-11-02,Ethereum,13997574252.2273,2020-11-03,12588494762.1752,10.0666
2020-11-02,IOTA,8869227.1934,2020-11-03,11110776.5801,25.2733
2020-11-02,Litecoin,3019889901.922,2020-11-03,2580300878.5953,14.5565
2020-11-02,Monero,1256143677.1158,2020-11-03,1250890306.6646,0.4182
2020-11-02,NEM,18327951.8315,2020-11-03,17561396.5113,4.1824
2020-11-02,Polkadot,503474044.3756,2020-11-03,413471120.9017,17.8764
2020-11-02,Solana,6366346.2643,2020-11-03,6536977.2781,2.6802
2020-11-02,Stellar,129525551.6062,2020-11-03,126769720.5837,2.1276
2020-11-02,Tether,47077503200.2167,2020-11-03,45019168827.1244,4.3722
2020-11-02,TRON,909137322.4245,2020-11-03,953218598.8671,4.8487
2020-11-02,Uniswap,267321819.1267,2020-11-03,249641515.2897,6.6139
2020-11-02,USD Coin,441571379.3751,2020-11-03,442283089.5754,0.1612
2020-11-02,Wrapped Bitcoin,50708001.1035,2020-11-03,50883612.5798,0.3463
2020-11-02,XRP,2412875797.5503,2020-11-03,3052524907.4586,26.5098
2020-11-03,Aave,56775011.5956,2020-11-04,50464690.5102,11.1146
2020-11-03,Binance Coin,457901612.793,2020-11-04,383972479.5009,16.1452
2020-11-03,Bitcoin,29869951617.2535,2020-11-04,35116364961.7564,17.5642
2020-11-03,Cardano,859629132.0953,2020-11-04,1041738045.9408,21.1846
2020-11-03,Chainlink,1696479710.9039,2020-11-04,1678488769.4865,1.0605
2020-11-03,Cosmos,307581881.7888,2020-11-04,313836974.4498,2.0336
2020-11-03,Crypto.com Coin,55530475.2652,2020-11-04,47591511.5973,14.2966
2020-11-03,Dogecoin,62871653.2956,2020-11-04,52552651.1908,16.4128
2020-11-03,EOS,2498279853.2366,2020-11-04,2195202385.6897,12.1314
2020-11-03,Ethereum,12588494762.1752,2020-11-04,15126077675.4761,20.158
2020-11-03,IOTA,11110776.5801,2020-11-04,15443850.6459,38.9988
2020-11-03,Litecoin,2580300878.5953,2020-11-04,3050534139.3021,18.224
2020-11-03,Monero,1250890306.6646,2020-11-04,1576064011.1029,25.9954
2020-11-03,NEM,17561396.5113,2020-11-04,19394751.2592,10.4397
2020-11-03,Polkadot,413471120.9017,2020-11-04,836536271.6017,102.3204
2020-11-03,Solana,6536977.2781,2020-11-04,11406316.0337,74.4891
2020-11-03,Stellar,126769720.5837,2020-11-04,118999480.1582,6.1294
2020-11-03,Tether,45019168827.1244,2020-11-04,51351488942.2623,14.0658
2020-11-03,TRON,953218598.8671,2020-11-04,858371147.956,9.9502
2020-11-03,Uniswap,249641515.2897,2020-11-04,339588343.3002,36.0304
2020-11-03,USD Coin,442283089.5754,2020-11-04,472844826.0767,6.91
2020-11-03,Wrapped Bitcoin,50883612.5798,2020-11-04,58804954.7195,15.5676
2020-11-03,XRP,3052524907.4586,2020-11-04,3335786073.5915,9.2796
2020-11-04,Aave,50464690.5102,2020-11-05,85212411.6425,68.8555
2020-11-04,Binance Coin,383972479.5009,2020-11-05,299236755.7628,22.0682
2020-11-04,Bitcoin,35116364961.7564,2020-11-05,40856321438.5376,16.3455
2020-11-04,Cardano,1041738045.9408,2020-11-05,554496501.5588,46.772
2020-11-04,Chainlink,1678488769.4865,2020-11-05,1360783362.7793,18.9281
2020-11-04,Cosmos,313836974.4498,2020-11-05,203956084.593,35.0121
2020-11-04,Crypto.com Coin,47591511.5973,2020-11-05,42088446.7608,11.5631
2020-11-04,Dogecoin,52552651.1908,2020-11-05,31611962.8395,39.8471
2020-11-04,EOS,2195202385.6897,2020-11-05,2271829364.4906,3.4907
2020-11-04,Ethereum,15126077675.4761,2020-11-05,15440711037.6793,2.0801
2020-11-04,IOTA,15443850.6459,2020-11-05,12278861.4367,20.4935
2020-11-04,Litecoin,3050534139.3021,2020-11-05,3250514598.5034,6.5556
2020-11-04,Monero,1576064011.1029,2020-11-05,1192785821.0341,24.3187
2020-11-04,NEM,19394751.2592,2020-11-05,18038489.8187,6.9929
2020-11-04,Polkadot,836536271.6017,2020-11-05,375265287.2001,55.1406
2020-11-04,Solana,11406316.0337,2020-11-05,8924131.524,21.7615
2020-11-04,Stellar,118999480.1582,2020-11-05,180475299.4771,51.6606
2020-11-04,Tether,51351488942.2623,2020-11-05,50361326125.0514,1.9282
2020-11-04,TRON,858371147.956,2020-11-05,809301893.958,5.7166
2020-11-04,Uniswap,339588343.3002,2020-11-05,513013237.5882,51.0692
2020-11-04,USD Coin,472844826.0767,2020-11-05,539340013.7754,14.0628
2020-11-04,Wrapped Bitcoin,58804954.7195,2020-11-05,68840187.0249,17.0653
2020-11-04,XRP,3335786073.5915,2020-11-05,2949508994.5455,11.5798
2020-11-05,Aave,85212411.6425,2020-11-06,147304661.0004,72.8676
2020-11-05,Binance Coin,299236755.7628,2020-11-06,343104561.9478,14.6599
2020-11-05,Bitcoin,40856321438.5376,2020-11-06,39837841971.4458,2.4928
2020-11-05,Cardano,554496501.5588,2020-11-06,717731179.5762,29.4384
2020-11-05,Chainlink,1360783362.7793,2020-11-06,1475069579.2326,8.3986
2020-11-05,Cosmos,203956084.593,2020-11-06,250264714.5038,22.7052
2020-11-05,Crypto.com Coin,42088446.7608,2020-11-06,52988736.9013,25.8985
2020-11-05,Dogecoin,31611962.8395,2020-11-06,54267546.0174,71.6678
2020-11-05,EOS,2271829364.4906,2020-11-06,2386972054.8125,5.0683
2020-11-05,Ethereum,15440711037.6793,2020-11-06,16738305610.4518,8.4037
2020-11-05,IOTA,12278861.4367,2020-11-06,13832227.305,12.6507
2020-11-05,Litecoin,3250514598.5034,2020-11-06,4083503372.6527,25.6264
2020-11-05,Monero,1192785821.0341,2020-11-06,1133832828.8778,4.9425
2020-11-05,NEM,18038489.8187,2020-11-06,40431066.5678,124.1378
2020-11-05,Polkadot,375265287.2001,2020-11-06,463200955.9006,23.4329
2020-11-05,Solana,8924131.524,2020-11-06,22547497.1265,152.6576
2020-11-05,Stellar,180475299.4771,2020-11-06,197958332.7705,9.6872
2020-11-05,Tether,50361326125.0514,2020-11-06,52898738177.874,5.0384
2020-11-05,TRON,809301893.958,2020-11-06,876674156.1629,8.3247
2020-11-05,Uniswap,513013237.5882,2020-11-06,584436650.2169,13.9223
2020-11-05,USD Coin,539340013.7754,2020-11-06,591081547.6893,9.5935
2020-11-05,Wrapped Bitcoin,68840187.0249,2020-11-06,83618674.4254,21.4678
2020-11-05,XRP,2949508994.5455,2020-11-06,3282591092.0926,11.2928
2020-11-06,Aave,147304661.0004,2020-11-07,200580053.6053,36.1668
2020-11-06,Binance Coin,343104561.9478,2020-11-07,362934992.5746,5.7797
2020-11-06,Bitcoin,39837841971.4458,2020-11-07,35024953705.619,12.0812
2020-11-06,Cardano,717731179.5762,2020-11-07,861840303.7736,20.0784
2020-11-06,Chainlink,1475069579.2326,2020-11-07,2566987251.0259,74.0248
2020-11-06,Cosmos,250264714.5038,2020-11-07,292254641.4271,16.7782
2020-11-06,Crypto.com Coin,52988736.9013,2020-11-07,55809220.0815,5.3228
2020-11-06,Dogecoin,54267546.0174,2020-11-07,44610218.6088,17.7958
2020-11-06,EOS,2386972054.8125,2020-11-07,2649882905.5918,11.0144
2020-11-06,Ethereum,16738305610.4518,2020-11-07,18873289788.2731,12.7551
2020-11-06,IOTA,13832227.305,2020-11-07,14113961.8421,2.0368
2020-11-06,Litecoin,4083503372.6527,2020-11-07,4320946722.0341,5.8147
2020-11-06,Monero,1133832828.8778,2020-11-07,1212524313.8785,6.9403
2020-11-06,NEM,40431066.5678,2020-11-07,40918692.8766,1.2061
2020-11-06,Polkadot,463200955.9006,2020-11-07,724809168.163,56.4783
2020-11-06,Solana,22547497.1265,2020-11-07,51426099.6787,128.079
2020-11-06,Stellar,197958332.7705,2020-11-07,207531867.1683,4.8361
2020-11-06,Tether,52898738177.874,2020-11-07,56226369646.6711,6.2906
2020-11-06,TRON,876674156.1629,2020-11-07,952470345.386,8.6459
2020-11-06,Uniswap,584436650.2169,2020-11-07,771051234.7782,31.9307
2020-11-06,USD Coin,591081547.6893,2020-11-07,557991189.0338,5.5983
2020-11-06,Wrapped Bitcoin,83618674.4254,2020-11-07,71532214.6858,14.4543
2020-11-06,XRP,3282591092.0926,2020-11-07,3395345984.4871,3.4349
2020-11-10,Aave,433793206.4968,2020-11-11,354136841.3456,18.3628
2020-11-10,Binance Coin,310738348.9528,2020-11-11,279645462.6123,10.0061
2020-11-10,Bitcoin,25574938143.1517,2020-11-11,29772374934.007,16.4123
2020-11-10,Cardano,700753239.3599,2020-11-11,631585357.1646,9.8705
2020-11-10,Chainlink,1724813657.153,2020-11-11,1517819145.1684,12.001
2020-11-10,Cosmos,215083725.0465,2020-11-11,205405671.2324,4.4997
2020-11-10,Crypto.com Coin,43070950.7805,2020-11-11,39112506.6346,9.1905
2020-11-10,Dogecoin,39633173.3425,2020-11-11,33138759.4463,16.3863
2020-11-10,EOS,1549695876.4364,2020-11-11,1593529247.3331,2.8285
2020-11-10,Ethereum,12090381666.3034,2020-11-11,14075403511.0787,16.4182
2020-11-10,IOTA,10065005.3575,2020-11-11,9289844.9728,7.7015
2020-11-10,Litecoin,2269831642.5174,2020-11-11,2580790978.6921,13.6997
2020-11-10,Monero,886282457.9238,2020-11-11,953628922.0161,7.5988
2020-11-10,NEM,27481020.9303,2020-11-11,31605649.7106,15.009
2020-11-10,Polkadot,379322634.3394,2020-11-11,404513889.7671,6.6411
2020-11-10,Solana,16170833.1328,2020-11-11,13877948.9265,14.1791
2020-11-10,Stellar,151230471.2193,2020-11-11,142374410.3872,5.856
2020-11-10,Tether,38577912935.5618,2020-11-11,42668662479.4321,10.6039
2020-11-10,TRON,707887433.1616,2020-11-11,711256095.0289,0.4759
2020-11-10,Uniswap,514331153.5019,2020-11-11,525551142.7375,2.1815
2020-11-10,USD Coin,343661075.2544,2020-11-11,485540180.6704,41.2846
2020-11-10,Wrapped Bitcoin,35116311.0621,2020-11-11,42636687.2668,21.4156
2020-11-10,XRP,3488798457.9996,2020-11-11,2811079098.606,19.4256
2020-11-12,Aave,244505561.5471,2020-11-13,318852071.2421,30.4069
2020-11-12,Binance Coin,266092376.2079,2020-11-13,292737428.4377,10.0135
2020-11-12,Bitcoin,34175758344.0614,2020-11-13,31599492172.1815,7.5383
2020-11-12,Cardano,634274545.4627,2020-11-13,477838893.3604,24.6637
2020-11-12,Chainlink,1400960179.8712,2020-11-13,1306004086.7388,6.7779
2020-11-12,Cosmos,237165649.5708,2020-11-13,184471342.3673,22.2184
2020-11-12,Crypto.com Coin,46644256.9026,2020-11-13,39602281.6706,15.0972
2020-11-12,Dogecoin,24028261.0994,2020-11-13,29217750.2476,21.5974
2020-11-12,EOS,1745052808.4916,2020-11-13,2136150106.5664,22.4118
2020-11-12,Ethereum,12877327233.6803,2020-11-13,13191505724.7391,2.4398
2020-11-12,IOTA,9537269.6348,2020-11-13,8016837.2785,15.942
2020-11-12,Litecoin,2506731800.7076,2020-11-13,4324936978.3481,72.5329
2020-11-12,Monero,1095901979.7235,2020-11-13,936557124.598,14.5401
2020-11-12,NEM,29119029.759,2020-11-13,33794201.4841,16.0554
2020-11-12,Polkadot,367161906.8609,2020-11-13,342519103.4827,6.7117
2020-11-12,Solana,11506047.7694,2020-11-13,11621743.5431,1.0055
2020-11-12,Stellar,135597875.6974,2020-11-13,141302910.7688,4.2073
2020-11-12,Tether,43616955782.9474,2020-11-13,43464032775.9364,0.3506
2020-11-12,TRON,719747327.305,2020-11-13,653191358.7887,9.2471
2020-11-12,Uniswap,538966370.0255,2020-11-13,765960346.8892,42.1165
2020-11-12,USD Coin,537060491.8916,2020-11-13,540727845.5293,0.6829
2020-11-12,Wrapped Bitcoin,42817987.0151,2020-11-13,44128270.107,3.0601
2020-11-12,XRP,2443233107.6396,2020-11-13,2989109716.9639,22.3424
2020-11-13,Aave,318852071.2421,2020-11-14,243698854.7457,23.5699
2020-11-13,Binance Coin,292737428.4377,2020-11-14,254114574.1505,13.1937
2020-11-13,Bitcoin,31599492172.1815,2020-11-14,27481710135.4085,13.0312
2020-11-13,Cardano,477838893.3604,2020-11-14,432474021.3396,9.4938
2020-11-13,Chainlink,1306004086.7388,2020-11-14,997198275.2744,23.6451
2020-11-13,Cosmos,184471342.3673,2020-11-14,157621182.8432,14.5552
2020-11-13,Crypto.com Coin,39602281.6706,2020-11-14,43016658.6082,8.6217
2020-11-13,Dogecoin,29217750.2476,2020-11-14,30334380.1518,3.8218
2020-11-13,EOS,2136150106.5664,2020-11-14,1735421982.7944,18.7594
2020-11-13,Ethereum,13191505724.7391,2020-11-14,10312037942.273,21.8282
2020-11-13,IOTA,8016837.2785,2020-11-14,10959553.73,36.7067
2020-11-13,Litecoin,4324936978.3481,2020-11-14,2879859655.0079,33.4127
2020-11-13,Monero,936557124.598,2020-11-14,788167676.0955,15.8441
2020-11-13,NEM,33794201.4841,2020-11-14,33354575.3978,1.3009
2020-11-13,Polkadot,342519103.4827,2020-11-14,331350626.8714,3.2607
2020-11-13,Solana,11621743.5431,2020-11-14,8134592.5473,30.0054
2020-11-13,Stellar,141302910.7688,2020-11-14,171038960.7957,21.0442
2020-11-13,Tether,43464032775.9364,2020-11-14,37625148237.1742,13.4338
2020-11-13,TRON,653191358.7887,2020-11-14,695044805.5424,6.4075
2020-11-13,Uniswap,765960346.8892,2020-11-14,774643439.7326,1.1336
2020-11-13,USD Coin,540727845.5293,2020-11-14,449535541.396,16.8647
2020-11-13,Wrapped Bitcoin,44128270.107,2020-11-14,37320906.2212,15.4263
2020-11-13,XRP,2989109716.9639,2020-11-14,4433908910.707,48.3354
2020-11-17,Aave,310951195.4894,2020-11-18,291394550.7946,6.2893
2020-11-17,Binance Coin,320321793.4692,2020-11-18,327690836.4495,2.3005
2020-11-17,Bitcoin,39006849169.8069,2020-11-18,49064800277.8743,25.7851
2020-11-17,Cardano,622568575.1852,2020-11-18,692683323.5777,11.2622
2020-11-17,Chainlink,1527160119.1306,2020-11-18,2364966937.2724,54.8604
2020-11-17,Cosmos,204595413.8648,2020-11-18,209635610.1352,2.4635
2020-11-17,Crypto.com Coin,41224891.7626,2020-11-18,69339657.7514,68.1985
2020-11-17,Dogecoin,46631463.5691,2020-11-18,49460064.4603,6.0659
2020-11-17,EOS,2577705364.8051,2020-11-18,2865530497.6668,11.1659
2020-11-17,Ethereum,14593057876.603,2020-11-18,17880199224.0672,22.5254
2020-11-17,IOTA,12113589.5615,2020-11-18,13585725.7152,12.1528
2020-11-17,Litecoin,5781117491.1063,2020-11-18,6120728271.2484,5.8745
2020-11-17,Monero,727842488.1869,2020-11-18,1075626342.2443,47.7828
2020-11-17,NEM,34210554.8885,2020-11-18,39805506.3088,16.3545
2020-11-17,Polkadot,675069949.4004,2020-11-18,671452167.6812,0.5359
2020-11-17,Solana,17074174.9571,2020-11-18,14629648.0899,14.3171
2020-11-17,Stellar,234814749.813,2020-11-18,200409055.5515,14.6523
2020-11-17,Tether,55094987084.0426,2020-11-18,68784549700.5919,24.8472
2020-11-17,TRON,892680900.4372,2020-11-18,1224808278.5335,37.2056
2020-11-17,Uniswap,753340390.0306,2020-11-18,855595851.8627,13.5736
2020-11-17,USD Coin,580963623.7257,2020-11-18,656269397.1286,12.9622
2020-11-17,Wrapped Bitcoin,60513820.6372,2020-11-18,52851021.2793,12.6629
2020-11-17,XRP,6002566534.766,2020-11-18,5684799554.1827,5.2939
2020-11-18,Aave,291394550.7946,2020-11-19,275294182.2809,5.5253
2020-11-18,Binance Coin,327690836.4495,2020-11-19,282317318.6712,13.8464
2020-11-18,Bitcoin,49064800277.8743,2020-11-19,36985055355.3889,24.62
2020-11-18,Cardano,692683323.5777,2020-11-19,590674104.6272,14.7267
2020-11-18,Chainlink,2364966937.2724,2020-11-19,1523595573.8006,35.5765
2020-11-18,Cosmos,209635610.1352,2020-11-19,154067529.999,26.507
2020-11-18,Crypto.com Coin,69339657.7514,2020-11-19,57835170.9143,16.5915
2020-11-18,Dogecoin,49460064.4603,2020-11-19,40330643.3977,18.4582
